timestamp,market_id,question,mid_yes,mid_no,spread,liquidity,volume_1m,volume_24h,volatility_lookback,time_to_resolution_days,market_type,regime
2025-10-27 15:47:17.401543,516711,Fed emergency rate cut in 2025?,0.5,0.5,0.0,46802.63904,0.0,1070123.468898,0.0,65.3004929353588,economics,information
2025-10-27 15:47:20.355753,516712,Tether insolvent in 2025?,0.5,0.5,0.0,41140.86872,0.0,213450.775414,0.0,65.30045882799769,crypto,information
2025-10-27 15:47:23.413583,516713,USDT depeg in 2025?,0.5,0.5,0.0,15797.39734,0.0,395334.893041,0.0,65.30042335728008,other,information
2025-10-27 15:47:26.360267,516714,Weed rescheduled in 2025?,0.5,0.5,0.0,3184.6643,0.0,59537.418657,0.0,65.30038929190972,other,illiquid
2025-10-27 15:47:31.886770,516716,Khamenei out as Supreme Leader of Iran in 2025?,0.5,0.5,0.0,80853.9349,0.0,7744592.993178,0.0,65.30032530402778,other,information
2025-10-27 15:47:34.841678,516717,Nuclear weapon detonation in 2025?,0.5,0.5,0.0,41827.8163,0.0,1266533.87343,0.0,65.30029109593751,other,information
2025-10-27 15:47:37.770548,516719,Russia x Ukraine ceasefire in 2025?,0.5,0.5,0.0,438757.6144,0.0,24344994.960666,0.0,65.30025728532408,other,information
2025-10-27 15:47:40.775450,516720,Putin out as President of Russia in 2025?,0.5,0.5,0.0,38720.00133,0.0,1452062.963121,0.0,65.30022250636574,politics,information
2025-10-27 15:47:44.046220,516721,Netanyahu out by 2025?,0.5,0.5,0.0,17202.4742,0.0,701280.245969,0.0,65.30018461724538,other,information
2025-10-27 15:47:47.060459,516724,Will 1 Fed rate cut happen in 2025?,0.5,0.5,0.0,139457.35829,0.0,2713057.842579,0.0,44.30014971563657,economics,information
2025-10-27 15:47:50.005712,516725,Will 2 Fed rate cuts happen in 2025?,0.5,0.5,0.0,95662.3788,0.0,2093228.642813,0.0,44.300115624375,economics,information
2025-10-27 15:47:53.008311,516726,Will 3 Fed rate cuts happen in 2025?,0.5,0.5,0.0,102490.4566,0.0,2333430.508227,0.0,44.30008084462963,economics,information
2025-10-27 15:47:56.549197,516727,Will 4 Fed rate cuts happen in 2025?,0.5,0.5,0.0,71723.08556,0.0,2514649.408726,0.0,44.30003991336805,economics,information
2025-10-27 15:48:00.481164,516728,Will 5 Fed rate cuts happen in 2025?,0.5,0.5,0.0,162844.1278,0.0,1796179.038639,0.0,44.29999441971064,economics,information
2025-10-27 15:48:03.723841,516729,Will 8+ Fed rate cuts happen in 2025?,0.5,0.5,0.0,217898.80558,0.0,1920568.684462,0.0,44.29995681290509,economics,information
2025-10-27 15:48:06.757700,516730,Will 7 Fed rate cuts happen in 2025?,0.5,0.5,0.0,247796.54953,0.0,2151229.247309,0.0,44.29992171100695,economics,information
2025-10-27 15:49:29.514205,516706,Fed rate hike in 2025?,0.5,0.5,0.0,33373.41299,0.0,650053.795144,0.0,44.29896388056713,economics,information
2025-10-27 15:49:32.634761,516710,US recession in 2025?,0.5,0.5,0.0,88761.8058,0.0,9866429.236058,0.0,124.2989277884838,other,information
2025-10-27 15:49:35.746401,516711,Fed emergency rate cut in 2025?,0.5,0.5,0.0,46802.63904,0.0,1070123.468898,0.0,65.29889178527777,economics,information
2025-10-27 15:49:38.796120,516712,Tether insolvent in 2025?,0.5,0.5,0.0,41140.86872,0.0,213450.775414,0.0,65.29885649097223,crypto,information
2025-10-27 15:49:41.754360,516713,USDT depeg in 2025?,0.5,0.5,0.0,15797.39734,0.0,395334.893041,0.0,65.29882226859954,other,information
2025-10-27 15:49:44.713232,516714,Weed rescheduled in 2025?,0.5,0.5,0.0,3184.6643,0.0,59537.418657,0.0,65.29878802525462,other,illiquid
2025-10-27 15:49:50.681025,516716,Khamenei out as Supreme Leader of Iran in 2025?,0.5,0.5,0.0,80633.9349,0.0,7744842.993178,0.0,65.2987189304861,other,information
2025-10-27 15:49:54.160250,516717,Nuclear weapon detonation in 2025?,0.5,0.5,0.0,41827.8163,0.0,1266533.87343,0.0,65.29867867164351,other,information
2025-10-27 15:49:57.087517,516719,Russia x Ukraine ceasefire in 2025?,0.5,0.5,0.0,438757.6144,0.0,24344994.960666,0.0,65.29864477938658,other,information
